,TS,start_anomaly,window length,prob_anomaly,lat,lon,anomaly sample length
411,"date
2015-09-21    0.377644
2015-10-15    0.038709
2016-04-12    0.947051
2016-07-05   -0.045501
2016-09-27   -0.386008
                ...   
2023-07-29   -0.850582
2023-08-10   -0.307878
2023-08-22    1.177245
2023-09-03   -0.488798
2023-09-15   -0.769784
Name: values_763_3527, Length: 193, dtype: float32",0,0.0,0.0,25.930098,-80.31123,
412,"date
2015-09-21    0.147023
2015-10-15    0.254285
2016-04-12    0.096796
2016-07-05   -0.159663
2016-09-27   -0.016976
                ...   
2023-07-29    1.044967
2023-08-10    1.078346
2023-08-22    0.170422
2023-09-03   -1.456239
2023-09-15   -1.555428
Name: values_763_3528, Length: 193, dtype: float32",0,0.0,0.0,25.930103,-80.3112,
413,"date
2015-09-21    0.133530
2015-10-15    0.218839
2016-04-12    0.216371
2016-07-05   -0.032271
2016-09-27    0.074952
                ...   
2023-07-29    0.138126
2023-08-10   -0.848462
2023-08-22   -0.721601
2023-09-03    0.087583
2023-09-15   -1.446977
Name: values_763_3529, Length: 193, dtype: float32",0,0.0,0.0,25.930109,-80.311165,
414,"[array([-0.22485995,  0.64726496, -0.8764633 ,  0.8852468 ,  0.37801385,
       -1.0528325 , -0.21727288,  0.30565214,  0.86514443, -0.2324864 ,
       -0.6854856 , -0.60610247, -1.1010181 , -0.8370379 , -0.9489575 ,
       -0.79261005,  1.5017774 ,  0.23118365, -0.7228429 , -0.7751029 ,
       -0.78416085,  0.4108174 , -0.32573065, -1.3959405 ,  0.9188346 ,
       -0.12585056, -0.5367602 ,  0.56245357, -1.0027255 , -0.77503455,
        0.8711409 , -0.96766114,  1.3702962 ,  1.1569936 ,  1.3843819 ,
       -0.8320723 ,  1.2106198 , -1.0683396 , -0.5389055 , -1.1260808 ,
       -0.4431883 , -0.7926856 ,  1.0358813 , -0.857304  ,  1.0592206 ,
       -0.85184443, -0.6146618 ,  1.0857468 , -0.72692466,  0.8514643 ,
        1.042227  , -1.1002306 , -1.1288381 , -1.1493405 , -0.8777938 ,
        0.9742223 , -0.87756073, -0.716356  , -0.6649295 , -0.90118957,
       -0.80687094, -0.6120708 , -0.514496  , -0.16492343,  1.2877504 ,
        1.0977051 , -0.74048436, -0.01526928,  1.0146298 , -1.0037897 ,
        1.3807154 ,  1.0395163 ,  1.4430832 , -1.1792676 , -1.0826012 ,
       -0.15619762, -0.5936736 ,  1.06743   ,  0.6060259 , -0.95867074,
        0.37129128, -0.29751927, -0.14792156,  1.165899  ,  0.5405006 ,
        1.1327101 ,  1.7852416 , -0.31323397, -0.93356645,  0.88174874,
        1.3609912 ,  0.25135493,  0.14125837, -0.17072177,  0.7825791 ,
        0.21949542,  0.14488852, -0.9132376 ,  1.4221717 ,  0.9884738 ,
        1.8157763 , -0.7834625 , -1.1087921 ,  1.1420542 ,  1.1661906 ,
       -0.75108   , -1.0539547 , -0.543883  , -0.75320864,  1.0914044 ,
        0.05720404,  0.53945696, -0.91471285, -0.82852155, -0.05995455,
        0.79332244, -1.3072734 , -0.12566185,  0.416177  , -0.72466093,
        0.51453984, -0.7329109 , -0.42978403, -0.42056182, -0.6734619 ,
       -1.0913821 , -0.63276404,  1.0460249 , -0.6515595 ,  0.06479412,
       -0.27073133, -0.6985885 ,  1.7430327 ,  0.99223095, -0.7952116 ,
        1.0732945 ,  1.0575064 ,  0.94366884,  0.05203432,  1.2526708 ,
        1.5698587 , -0.6359668 , -0.4207654 ,  1.6271272 ,  1.2902814 ,
       -0.85051894, -1.2839596 , -1.0482987 ,  1.4491272 , -0.76088995,
       -0.5075944 , -0.7370286 ,  1.1034608 , -0.4461528 , -0.89693826,
       -1.3429015 , -1.2875007 ,  0.7849543 , -0.5318669 , -1.301749  ,
        0.7495689 , -1.1998612 ,  0.3647793 , -0.05739895,  0.08327984,
       -1.8232651 , -0.6476442 , -0.14654207,  0.51014507, -0.03945261,
        0.85659873, -0.5574906 ,  0.06877926,  0.3493405 , -0.23163491,
       -0.40488654,  0.09718453,  0.17509721,  0.8654693 ,  0.36067927,
       -1.2563549 ,  0.85864794,  0.7311186 ,  0.72405803,  0.77205837,
        0.9141661 , -0.09799086, -0.8011339 , -0.9638588 ,  1.5839064 ,
        2.5220437 ,  0.6828964 ,  0.7613879 ], dtype=float32)]",2021-09-13 00:00:00,,0.99,25.93007,-80.31218,13.0
415,"[array([ 0.16445565,  0.402219  ,  0.3951195 ,  0.32681292, -0.4274004 ,
        0.18720485,  0.56525284,  0.60807425,  0.12269948,  0.28149864,
       -0.29635143,  0.18972516,  0.06951345,  0.4248789 ,  0.34961694,
        0.32690367,  0.23266576,  0.13382506,  0.38219258, -0.2037874 ,
        0.04542413,  0.40779224,  0.21593852,  0.12068874,  0.34319013,
        0.11458981,  0.08142388,  0.3121447 ,  0.05368578, -0.17655444,
        0.5769816 , -0.09958035,  0.2985333 , -0.35371572, -0.00358659,
        0.20410971,  0.4645456 , -0.1793338 , -0.11267829,  0.34466153,
        0.49276024,  0.00541949, -0.11160976,  0.00487937,  0.19587928,
       -0.09380555,  0.37950897, -0.2269691 ,  0.1963526 , -0.07608798,
        0.3185077 , -0.35612634, -0.02268031, -0.04679097,  0.16569233,
       -0.34455767, -0.09201378,  0.1751324 ,  0.40986118,  0.20565733,
        0.21708493,  0.0892389 ,  0.300132  ,  0.16362792,  0.4998337 ,
        0.10346349,  0.16166359,  0.5109229 ,  0.17252854,  0.22537574,
        0.21678701,  0.19123703,  0.5713313 , -0.20914394,  0.08354199,
        0.09535092, -0.18199992,  0.18633229,  0.31434497,  0.37081784,
        0.3208043 ,  0.45916057,  0.42700136, -0.3830906 , -0.1287846 ,
        0.0892508 , -0.10374272,  0.30398464,  0.4180013 ,  0.2157715 ,
        0.17134221,  0.09154142, -0.12290162,  0.22934264,  0.21133126,
       -0.0401299 ,  0.35105935,  0.02998771,  0.30364984,  0.22666883,
        0.4745099 ,  0.28914005,  0.07185686,  0.12998876,  0.05780894,
        0.27315027, -0.27639246, -0.15092246, -0.01047224, -0.04966468,
        0.7607367 ,  0.11050487, -0.38330418,  0.44104636,  0.42603382,
       -0.19447055,  0.10232979,  0.2782125 , -0.08315361, -0.27847555,
       -0.07399887,  0.27224284,  0.4000394 ,  0.7883317 ,  0.15975451,
        0.1066854 ,  0.35409713,  0.53851724,  0.26512963,  0.05912131,
        0.18743251,  0.2281341 ,  0.21761279,  0.1157636 ,  0.27131405,
        0.5385852 ,  0.02596271, -0.03215687,  0.22472414,  0.22318377,
       -0.00667262,  0.12779641,  0.08489803,  0.31490397,  0.40778506,
        0.13283202, -0.09207657, -0.39744657,  0.15320206,  0.54653883,
        0.2721052 , -0.03161423, -0.00947362,  0.7474578 ,  0.5215925 ,
       -2.1887507 , -0.84753263,  0.42907804,  0.8391999 , -1.1234981 ,
       -1.2995836 , -1.2209587 , -1.0017434 ,  1.6668057 , -1.4197406 ,
       -1.5992146 , -2.161706  , -1.5928013 , -1.2818477 ,  0.5553082 ,
       -0.64531404,  1.2512228 , -1.4763128 , -0.8659515 , -0.74809784,
       -2.2769642 ,  0.05771723, -0.97908676, -0.11542679, -0.4970067 ,
        0.3707019 , -0.92698646, -1.5397942 , -0.76608837,  0.532603  ,
        0.15693992, -1.1848531 , -1.628934  , -1.2936698 ,  1.2212571 ,
       -0.6939554 , -1.1193522 ,  0.5584552 ], dtype=float32)]",2022-04-29 00:00:00,,0.99,25.930082,-80.31211,16.0
416,"date
2015-09-21   -0.392171
2015-10-15    0.591129
2016-04-12    0.576442
2016-07-05    0.424419
2016-09-27   -0.494291
                ...   
2023-07-29   -0.859115
2023-08-10   -0.282146
2023-08-22   -1.221390
2023-09-03   -0.127091
2023-09-15   -0.592082
Name: values_764_3503, Length: 193, dtype: float32",0,0.0,0.0,25.930088,-80.31208,
417,"date
2015-09-21   -1.810821
2015-10-15    0.987559
2016-04-12    1.444534
2016-07-05    0.517616
2016-09-27    0.571662
                ...   
2023-07-29   -0.425649
2023-08-10    0.106840
2023-08-22   -0.592355
2023-09-03   -0.734382
2023-09-15   -0.304236
Name: values_764_3504, Length: 193, dtype: float32",0,0.0,0.0,25.930092,-80.31205,
418,"date
2015-09-21   -0.583880
2015-10-15    0.515072
2016-04-12    0.325592
2016-07-05    0.300850
2016-09-27   -0.892781
                ...   
2023-07-29   -0.624939
2023-08-10   -0.649613
2023-08-22   -0.777308
2023-09-03   -0.210111
2023-09-15   -0.137315
Name: values_764_3505, Length: 193, dtype: float32",0,0.0,0.0,25.930098,-80.31201,
419,"date
2015-09-21   -0.007798
2015-10-15   -0.195796
2016-04-12    0.741022
2016-07-05    1.218117
2016-09-27    0.200744
                ...   
2023-07-29   -0.596015
2023-08-10    0.364519
2023-08-22   -0.530967
2023-09-03   -0.164602
2023-09-15   -1.696560
Name: values_764_3506, Length: 193, dtype: float32",0,0.0,0.0,25.930103,-80.31198,
420,"date
2015-09-21   -0.407463
2015-10-15    0.748243
2016-04-12    0.852948
2016-07-05    0.388999
2016-09-27   -0.548820
                ...   
2023-07-29   -0.567066
2023-08-10   -0.099782
2023-08-22   -1.263852
2023-09-03    0.140257
2023-09-15    0.058005
Name: values_764_3508, Length: 193, dtype: float32",0,0.0,0.0,25.930115,-80.31191,
421,"date
2015-09-21   -0.174176
2015-10-15    1.878052
2016-04-12   -0.606376
2016-07-05    0.237284
2016-09-27   -0.540236
                ...   
2023-07-29   -1.728758
2023-08-10    1.612018
2023-08-22    0.827923
2023-09-03   -0.316390
2023-09-15    1.689690
Name: values_764_3509, Length: 193, dtype: float32",0,0.0,0.0,25.93012,-80.311874,
422,"date
2015-09-21    0.014153
2015-10-15   -0.207542
2016-04-12    0.080971
2016-07-05    0.658063
2016-09-27   -0.175071
                ...   
2023-07-29   -1.329956
2023-08-10   -0.254667
2023-08-22   -0.555737
2023-09-03   -0.638905
2023-09-15    1.945378
Name: values_764_3510, Length: 193, dtype: float32",0,0.0,0.0,25.930126,-80.311844,
423,"date
2015-09-21   -0.301244
2015-10-15    0.286664
2016-04-12    0.292426
2016-07-05    0.615016
2016-09-27   -0.125330
                ...   
2023-07-29   -0.569214
2023-08-10   -0.571340
2023-08-22   -1.168465
2023-09-03   -0.041988
2023-09-15   -1.936443
Name: values_764_3511, Length: 193, dtype: float32",0,0.0,0.0,25.930132,-80.31181,
424,"date
2015-09-21   -0.190433
2015-10-15    0.184845
2016-04-12    0.826385
2016-07-05    0.621012
2016-09-27    0.085260
                ...   
2023-07-29   -0.317176
2023-08-10    0.196612
2023-08-22   -0.881398
2023-09-03    0.044096
2023-09-15   -1.734282
Name: values_764_3512, Length: 193, dtype: float32",0,0.0,0.0,25.930138,-80.311775,
425,"date
2015-09-21   -0.711661
2015-10-15    0.165994
2016-04-12   -0.217864
2016-07-05    0.014529
2016-09-27   -0.403977
                ...   
2023-07-29    0.315715
2023-08-10    1.077277
2023-08-22   -1.321652
2023-09-03   -0.071015
2023-09-15   -1.516248
Name: values_764_3513, Length: 193, dtype: float32",0,0.0,0.0,25.930143,-80.311745,
426,"date
2015-09-21   -0.594261
2015-10-15    0.250011
2016-04-12   -0.124801
2016-07-05    0.089677
2016-09-27   -0.183225
                ...   
2023-07-29    0.512998
2023-08-10    0.910677
2023-08-22   -1.395221
2023-09-03    0.197571
2023-09-15   -1.074031
Name: values_764_3514, Length: 193, dtype: float32",0,0.0,0.0,25.930147,-80.31171,
427,"date
2015-09-21   -0.671863
2015-10-15   -0.105659
2016-04-12    0.604419
2016-07-05   -0.019458
2016-09-27    0.955159
                ...   
2023-07-29   -0.705049
2023-08-10    0.058227
2023-08-22   -0.132798
2023-09-03    0.134951
2023-09-15   -0.618881
Name: values_764_3515, Length: 193, dtype: float32",0,0.0,0.0,25.930153,-80.311676,
428,"date
2015-09-21   -1.393229
2015-10-15    0.323195
2016-04-12    0.382159
2016-07-05    0.034240
2016-09-27    0.620269
                ...   
2023-07-29   -1.647953
2023-08-10    0.752391
2023-08-22    2.521910
2023-09-03    0.947957
2023-09-15    0.630779
Name: values_764_3516, Length: 193, dtype: float32",0,0.0,0.0,25.930159,-80.31164,
429,"date
2015-09-21   -0.490379
2015-10-15   -0.872136
2016-04-12   -1.262792
2016-07-05   -1.154611
2016-09-27    1.297139
                ...   
2023-07-29    0.507463
2023-08-10    0.482538
2023-08-22    0.717108
2023-09-03   -0.067702
2023-09-15   -0.334615
Name: values_764_3517, Length: 193, dtype: float32",0,0.0,0.0,25.930164,-80.31161,
430,"date
2015-09-21    0.257783
2015-10-15   -0.048881
2016-04-12   -0.440937
2016-07-05    0.059700
2016-09-27    0.594726
                ...   
2023-07-29    0.421600
2023-08-10    0.008259
2023-08-22   -0.198729
2023-09-03    0.276505
2023-09-15   -1.120658
Name: values_764_3518, Length: 193, dtype: float32",0,0.0,0.0,25.93017,-80.31157,
431,"date
2015-09-21    0.315719
2015-10-15   -0.040987
2016-04-12   -0.478172
2016-07-05   -0.375214
2016-09-27   -0.921089
                ...   
2023-07-29    1.250105
2023-08-10    0.530308
2023-08-22    1.355929
2023-09-03    0.257060
2023-09-15    0.364048
Name: values_764_3519, Length: 193, dtype: float32",0,0.0,0.0,25.930176,-80.31154,
432,"date
2015-09-21   -0.233617
2015-10-15   -0.679860
2016-04-12   -0.541966
2016-07-05    0.323463
2016-09-27    0.805961
                ...   
2023-07-29   -0.474297
2023-08-10    0.946328
2023-08-22    1.081171
2023-09-03    0.851387
2023-09-15   -0.122015
Name: values_764_3520, Length: 193, dtype: float32",0,0.0,0.0,25.930182,-80.3115,
433,"date
2015-09-21    0.604291
2015-10-15    0.180175
2016-04-12   -0.465057
2016-07-05   -0.242898
2016-09-27    0.220065
                ...   
2023-07-29   -0.981797
2023-08-10    0.872184
2023-08-22    1.393518
2023-09-03    0.131072
2023-09-15    0.883413
Name: values_764_3521, Length: 193, dtype: float32",0,0.0,0.0,25.930187,-80.31147,
434,"date
2015-09-21   -0.118057
2015-10-15   -0.580805
2016-04-12   -1.119326
2016-07-05   -0.390103
2016-09-27    0.410639
                ...   
2023-07-29   -0.059730
2023-08-10   -0.045589
2023-08-22   -0.095333
2023-09-03    0.067875
2023-09-15    2.412553
Name: values_764_3522, Length: 193, dtype: float32",0,0.0,0.0,25.930193,-80.31144,
435,"date
2015-09-21   -1.626449
2015-10-15   -1.046801
2016-04-12    0.345889
2016-07-05    0.601883
2016-09-27    0.764061
                ...   
2023-07-29   -0.599916
2023-08-10    0.724957
2023-08-22   -1.583173
2023-09-03   -0.013749
2023-09-15    0.333862
Name: values_764_3523, Length: 193, dtype: float32",0,0.0,0.0,25.930199,-80.3114,
436,"[array([ 1.57783985e-01,  3.19221020e-02,  1.19747609e-01, -6.89841270e-01,
       -5.43357320e-02,  3.08262467e-01,  1.20852903e-01,  5.35180569e-02,
        1.90052167e-01, -2.05310881e-02,  4.88532901e-01, -1.30205214e-01,
       -1.83938578e-01, -2.00713322e-01,  9.63413268e-02, -9.38165351e-04,
       -2.74755776e-01, -9.01687145e-03, -4.53922212e-01, -3.24208289e-01,
        3.73489261e-02,  1.53938919e-01,  3.96237105e-01,  3.51858020e-01,
       -4.15350795e-02, -5.27261496e-02,  9.29123163e-02,  4.95678484e-02,
        7.02742785e-02,  3.89740795e-01,  6.50402904e-02,  4.40650642e-01,
        5.95001504e-03,  1.10181883e-01,  4.14198130e-01,  1.67167947e-01,
        9.18714404e-02,  2.31175125e-01,  1.46541595e-01, -1.59744561e-01,
        3.40266287e-01,  2.56128699e-01,  8.04999471e-02,  1.96951315e-01,
        1.37188435e-01,  1.45669699e-01, -1.36194468e-01,  4.19888347e-01,
       -1.44335002e-01, -5.67075610e-01, -5.16761661e-01, -1.04834199e-01,
       -5.43050468e-02, -1.05685242e-01,  1.42026424e-01, -2.96619236e-02,
       -2.06634164e-01, -3.83039892e-01, -2.13505059e-01,  1.49446055e-02,
       -5.41767418e-01,  3.48189443e-01, -2.27214307e-01,  1.30915046e-02,
       -4.56980884e-01, -2.16303244e-01,  2.88124740e-01, -7.78186798e-01,
        3.41712236e-02, -1.53661430e-01, -5.03927708e-01, -1.87309980e-02,
       -3.96457195e-01, -6.89166069e-01, -4.72712755e-01, -6.69264272e-02,
       -2.84690738e-01, -4.04625535e-01,  1.26014903e-01, -3.40615511e-01,
       -2.62942731e-01, -2.39932567e-01, -3.08812618e-01, -8.62555206e-02,
        5.13386726e-03, -2.27813363e-01,  9.64891911e-03,  1.00548327e-01,
       -3.50547045e-01, -2.58517504e-01, -4.63980287e-02, -2.86197271e-02,
       -4.45011735e-01, -4.47312474e-01, -1.79338053e-01, -1.51714087e-01,
       -2.95628339e-01, -3.21332067e-02, -3.71233463e-01, -5.92274070e-02,
       -2.54314780e-01, -9.69859242e-01, -3.12020242e-01,  6.38332009e-01,
       -1.10076368e+00,  7.19626904e-01,  8.01013350e-01,  5.61917901e-01,
       -4.62137520e-01, -1.41120613e-01,  1.60545245e-01, -4.71090764e-01,
       -1.95622146e-01, -5.16577959e-02, -1.29065022e-01,  2.82165647e-01,
        1.74349546e-03, -1.15468115e-01, -1.06275797e-01, -4.08077568e-01,
        5.73747635e-01,  1.20776244e-01,  8.45720589e-01,  1.65105313e-01,
        5.56285977e-01,  3.07610929e-01, -1.73090053e+00,  6.28445864e-01,
        2.39363045e-01,  8.37980509e-02,  8.61193836e-01,  1.31736130e-01,
       -3.04839015e-02,  3.11620831e-02, -4.53421958e-02, -5.58355212e-01,
       -1.02701914e+00, -3.66477072e-01, -7.98280835e-02, -3.00509661e-01,
       -5.11581838e-01, -3.68679762e-02, -6.25710964e-01, -6.92850709e-01,
       -1.43590307e+00, -8.47402155e-01, -1.25653994e+00,  1.23643160e+00,
        1.54330659e+00,  1.61287975e+00,  1.76408768e+00,  1.38889110e+00,
        6.93645239e-01,  9.69659388e-01,  1.05526614e+00, -5.16676530e-02,
        6.62659705e-01,  9.11969841e-01, -1.08106732e-02,  1.05022156e+00,
        7.02744246e-01, -4.34405267e-01,  1.07975610e-01,  6.44962549e-01,
        1.50671816e+00, -1.22871757e+00, -6.40429914e-01,  1.12058330e+00,
        2.57087708e-01,  1.88189626e-01,  9.97406960e-01,  4.52401876e-01,
        1.33793426e+00, -1.48422480e+00, -1.51574075e+00,  9.82311189e-01,
       -1.54998624e+00,  1.34944379e+00,  8.70691776e-01, -1.41400993e-01,
       -1.42552185e+00, -1.44788301e+00, -9.07410443e-01, -6.39879525e-01,
        8.06620598e-01,  1.10823822e+00,  1.13868380e+00,  7.28265047e-01,
        6.15968823e-01, -8.65417361e-01,  8.83076668e-01, -1.31644440e+00,
       -1.51373148e+00], dtype=float32)]",2022-11-19 00:00:00,,0.99,25.930204,-80.31137,2.0
437,"date
2015-09-21    0.477312
2015-10-15   -0.982097
2016-04-12    0.439737
2016-07-05   -0.576815
2016-09-27    0.151165
                ...   
2023-07-29   -0.030108
2023-08-10   -0.074109
2023-08-22   -0.290454
2023-09-03   -1.548055
2023-09-15   -1.424374
Name: values_764_3525, Length: 193, dtype: float32",0,0.0,0.0,25.93021,-80.31133,
438,"date
2015-09-21   -0.111572
2015-10-15   -0.035294
2016-04-12    0.736146
2016-07-05   -0.627710
2016-09-27   -1.019350
                ...   
2023-07-29   -0.714372
2023-08-10   -0.138313
2023-08-22    0.871817
2023-09-03   -0.778012
2023-09-15   -1.253597
Name: values_764_3526, Length: 193, dtype: float32",0,0.0,0.0,25.930214,-80.3113,
439,"date
2015-09-21   -0.138755
2015-10-15   -0.077394
2016-04-12    0.949720
2016-07-05   -0.627051
2016-09-27   -1.161759
                ...   
2023-07-29   -0.208521
2023-08-10   -0.350314
2023-08-22    0.687645
2023-09-03   -0.381866
2023-09-15   -1.374095
Name: values_764_3527, Length: 193, dtype: float32",0,0.0,0.0,25.93022,-80.311264,
440,"date
2015-09-21    0.039261
2015-10-15   -0.064457
2016-04-12   -0.221655
2016-07-05    0.272015
2016-09-27   -0.796118
                ...   
2023-07-29   -0.419521
2023-08-10    0.414180
2023-08-22    1.090859
2023-09-03   -0.757559
2023-09-15   -0.291687
Name: values_764_3528, Length: 193, dtype: float32",0,0.0,0.0,25.930225,-80.31123,
441,"date
2015-09-21    0.196414
2015-10-15   -0.113249
2016-04-12    0.721205
2016-07-05   -0.228174
2016-09-27    1.474145
                ...   
2023-07-29   -0.667616
2023-08-10    0.084870
2023-08-22    1.002015
2023-09-03   -0.484134
2023-09-15   -0.961561
Name: values_764_3529, Length: 193, dtype: float32",0,0.0,0.0,25.930231,-80.311195,
442,"[array([-7.38208890e-01,  6.61163449e-01, -9.70859379e-02, -3.03849310e-01,
       -2.83328950e-01, -1.99587584e-01, -5.64467192e-01,  3.06999236e-01,
       -3.21244657e-01, -2.67478138e-01, -5.23618102e-01,  6.43535256e-02,
       -3.08072209e-01, -6.51120394e-02,  6.36580139e-02,  5.58505878e-02,
        1.57362193e-01,  1.17413163e-01,  3.60035300e-02, -2.40930051e-01,
       -5.02071738e-01, -1.69783741e-01, -5.18222570e-01, -4.16672975e-01,
       -5.73450565e-01, -8.95561755e-01,  2.37268806e-01, -1.89289570e-01,
        2.38757759e-01,  1.86936930e-01,  1.22121632e-01, -1.99597180e-01,
        1.79206774e-01, -2.58587673e-03,  3.14557910e-01,  2.10319266e-01,
        3.03876251e-01,  2.56694138e-01,  2.90185064e-01, -3.34059149e-01,
       -5.21169007e-02,  4.09252644e-02,  2.82743573e-02, -4.84430715e-02,
        8.50883722e-02,  1.55243874e-02,  1.03250295e-01,  1.64415270e-01,
       -5.05837321e-01, -3.89057070e-01, -1.86270937e-01, -1.94055349e-01,
       -2.25457162e-01, -4.45454493e-02, -6.37994111e-02, -8.19325924e-01,
       -4.38304365e-01,  3.05966139e-01,  3.65036950e-02, -4.72704589e-01,
        1.22335359e-01,  8.45137760e-02,  4.57610607e-01, -6.12573624e-02,
        5.87203920e-01,  4.45747524e-01,  1.27908006e-01,  6.46529198e-02,
        2.03160241e-01, -1.08187139e-01,  4.96778637e-01,  2.66120076e-01,
        4.62803960e-01, -3.14866304e-02,  1.63328648e-03, -5.93332760e-02,
       -2.59353518e-01,  2.00229883e-02,  8.17591250e-01, -4.35392261e-01,
        4.10762906e-01,  1.68102250e-01, -6.81198835e-02,  2.91975856e-01,
        2.67262876e-01,  6.21829212e-01,  5.00109553e-01,  3.40931028e-01,
       -5.71416616e-02,  1.12058342e-01, -9.85691696e-03,  1.34819996e+00,
        6.21225297e-01,  6.07280612e-01, -4.94401515e-01, -4.56659436e-01,
        5.75208783e-01,  1.36971995e-01,  2.63549328e+00, -2.00062305e-01,
        4.56111014e-01, -1.24761701e-01, -7.29322433e-02,  5.03377795e-01,
        2.91264057e-02, -3.50819767e-01, -6.56429708e-01,  1.85536653e-01,
       -3.58445495e-01,  1.48495257e-01,  3.52375507e-02, -4.75497216e-01,
       -1.84074700e-01, -1.78532839e-01, -2.57428706e-01, -1.83902293e-01,
       -4.40909475e-01,  3.31546187e-01,  8.27321410e-02, -1.72586497e-02,
        1.35131717e-01, -4.25279945e-01, -4.26464707e-01,  1.20859370e-01,
        1.90076232e-03,  6.68847382e-01,  1.86767459e-01, -2.58324653e-01,
        5.74819803e-01, -2.21375704e-01,  2.51511842e-01,  2.76506543e-01,
        1.79540420e+00,  1.30024850e-01, -5.91640413e-01, -1.77404553e-01,
        5.47708869e-01,  2.75251240e-01,  1.21880352e+00, -8.14015865e-02,
        3.93497705e-01,  1.88428497e+00,  7.63821065e-01,  2.05900621e+00,
        7.04614818e-01, -6.21076785e-02, -1.15040278e+00, -1.48898864e+00,
        5.65644383e-01, -9.03334916e-01,  1.08432448e+00, -1.11783314e+00,
       -9.27113116e-01,  1.22723818e+00, -1.26440203e+00, -9.84164298e-01,
       -8.60952854e-01, -9.07285452e-01, -8.88461649e-01,  7.05773056e-01,
        4.38880622e-01, -1.15621865e+00,  1.90386081e+00, -6.54922187e-01,
       -8.30853581e-01, -9.63808596e-01, -8.08591425e-01,  4.75364387e-01,
       -9.06614661e-01, -1.11925113e+00,  1.66484046e+00,  1.35051465e+00,
        1.71399891e-01, -1.01530015e-01,  1.44563770e+00,  5.21677136e-02,
        1.79998374e+00, -9.24313545e-01, -7.44394124e-01,  1.90589190e-01,
       -4.94482726e-01, -8.13333333e-01, -8.35443735e-02, -1.43652558e-01,
       -8.63358676e-01, -2.25440145e-01, -1.37922263e+00, -1.02252805e+00,
       -1.58053172e+00, -1.98522568e-01,  1.95556641e-01, -5.33435404e-01,
        5.71080208e-01], dtype=float32)]",2021-12-18 00:00:00,,0.99,25.930195,-80.31221,20.0
443,"date
2015-09-21   -0.511083
2015-10-15    0.504789
2016-04-12    0.305225
2016-07-05    0.229314
2016-09-27   -0.544191
                ...   
2023-07-29   -0.652066
2023-08-10   -0.064810
2023-08-22   -0.993250
2023-09-03    0.060954
2023-09-15   -0.399158
Name: values_765_3501, Length: 193, dtype: float32",0,0.0,0.0,25.9302,-80.31217,
444,"date
2015-09-21   -0.531072
2015-10-15    0.505772
2016-04-12    0.327828
2016-07-05    0.257096
2016-09-27   -0.594474
                ...   
2023-07-29   -0.591669
2023-08-10   -0.071637
2023-08-22   -0.960647
2023-09-03    0.064133
2023-09-15   -0.496555
Name: values_765_3502, Length: 193, dtype: float32",0,0.0,0.0,25.930206,-80.31214,
445,"date
2015-09-21   -0.424505
2015-10-15    0.883531
2016-04-12    1.169108
2016-07-05    0.798213
2016-09-27   -0.242478
                ...   
2023-07-29   -0.532282
2023-08-10    0.374059
2023-08-22   -0.570539
2023-09-03   -0.376935
2023-09-15   -0.475471
Name: values_765_3503, Length: 193, dtype: float32",0,0.0,0.0,25.93021,-80.3121,
