,TS,start_anomaly,window length,prob_anomaly,lat,lon,anomaly sample length
393,"date
2015-09-21   -2.114529
2015-10-15    0.478299
2016-04-12   -2.168025
2016-07-05    0.274611
2016-09-27    0.426232
                ...   
2023-07-29   -1.745607
2023-08-10    0.565267
2023-08-22   -0.306997
2023-09-03    0.767782
2023-09-15    1.148494
Name: values_763_3509, Length: 193, dtype: float32",0,0.0,0.0,25.929996,-80.311844,
394,"[array([-0.13923955,  1.2975421 , -0.769223  , -0.33984038,  1.6336403 ,
       -0.23194012, -0.5715722 ,  1.1711051 , -0.9106858 ,  1.1693512 ,
        0.76705086, -0.29457414,  1.4029214 , -0.7610677 , -0.573489  ,
        0.15243322, -0.31035507,  0.5395834 , -0.25168324, -0.63579184,
        1.6618996 ,  1.080517  , -0.10088119, -0.77893275,  1.7535957 ,
       -2.0145054 ,  1.1894768 ,  1.1831901 , -0.13161954, -0.51829135,
       -0.48986864,  0.77610433,  1.6445862 ,  0.20203297,  0.3469448 ,
        0.09790035, -0.00752759, -0.0470261 ,  0.5656888 , -0.03287697,
       -0.4773625 , -0.09186046, -0.4267611 , -0.97323215,  1.3127797 ,
       -0.73295057,  0.34638038,  0.9686738 ,  0.3421823 ,  0.00228614,
       -0.17070077,  0.73823935, -0.6830167 , -0.38733888,  0.11314617,
        0.73126686, -1.2595868 , -0.35224956,  0.14651287, -0.08554884,
       -0.02065297,  0.0475981 , -0.33326554, -0.64349324, -0.6206329 ,
        2.0221474 , -0.4117336 , -1.7493365 , -0.06979126,  0.37687677,
       -0.09130889, -0.2719381 ,  0.11957932, -1.0423698 , -0.43290532,
       -0.5081091 , -0.42671883, -0.6844615 , -0.1540498 , -0.30824333,
       -0.98307246, -0.53281605,  1.1668508 , -0.61173004,  1.2602477 ,
       -0.26740086, -0.18325484, -0.15590394, -0.6682897 , -0.74789417,
        0.14383708,  0.6830597 , -0.40215707, -0.43867552,  0.22366579,
        1.1915562 ,  0.37871268,  1.3153329 ,  1.5641489 , -0.89576876,
       -0.08803368, -0.72614944, -0.97140557, -0.53864074, -0.6881554 ,
        0.19066697, -0.4516658 , -0.25489527,  0.37664777, -0.46837825,
       -0.6876924 , -0.7409891 , -0.4816807 ,  1.4084406 , -0.6487776 ,
        0.1472821 , -0.41315526,  0.23742023,  1.9320335 , -0.5050429 ,
        0.51651704,  0.11048403,  1.6642941 , -0.35147032, -0.24061128,
        0.48162216, -0.2934423 , -0.35938668, -0.56402534, -0.19936073,
        1.610006  , -0.26897058, -0.29875022, -0.5259867 , -0.2700504 ,
       -0.08982357, -0.4766851 , -0.75983703, -0.24564993, -0.11790481,
       -0.74397296, -1.1440284 , -0.39879283, -0.6002969 , -0.13935444,
       -0.71922964, -0.7206766 ,  0.13815466, -0.5073285 , -0.54733974,
        0.9685334 ,  0.75202143, -0.17959845, -0.74134624, -0.6306735 ,
        1.034242  , -1.027331  ,  0.22798795,  1.354957  , -1.1091307 ,
       -1.0152917 ,  1.2887459 , -0.73481876, -0.45294747, -1.271395  ,
       -0.87116593,  1.2063289 ,  1.1356928 , -0.36507085,  0.70616245,
        1.1764517 , -1.4547741 , -1.0278828 , -0.7112004 , -1.0822201 ,
       -0.0323261 ,  1.3045336 , -0.4128075 ,  1.3904725 ,  0.30170357,
        1.1054782 , -0.89361995, -0.20803523, -0.46515626, -0.9108101 ,
       -0.51709306,  0.95724815,  0.23192465,  0.04656315,  1.9352238 ,
        0.90391874,  1.4548068 ,  1.4426973 ], dtype=float32)]",2022-02-04 00:00:00,,0.9,25.930002,-80.31181,23.0
395,"date
2015-09-21   -0.703066
2015-10-15    1.344446
2016-04-12   -0.060076
2016-07-05    0.070378
2016-09-27    0.449232
                ...   
2023-07-29   -0.631312
2023-08-10   -0.037055
2023-08-22   -0.826870
2023-09-03   -0.234722
2023-09-15   -1.541005
Name: values_763_3511, Length: 193, dtype: float32",0,0.0,0.0,25.930008,-80.31178,
396,"date
2015-09-21    0.230621
2015-10-15    0.409382
2016-04-12    0.645428
2016-07-05    0.168121
2016-09-27   -0.534059
                ...   
2023-07-29    0.066941
2023-08-10   -0.034562
2023-08-22   -0.692509
2023-09-03   -0.355414
2023-09-15   -1.043698
Name: values_763_3512, Length: 193, dtype: float32",0,0.0,0.0,25.930014,-80.311745,
397,"date
2015-09-21    0.169531
2015-10-15    0.262612
2016-04-12    0.496397
2016-07-05    0.181271
2016-09-27   -0.391797
                ...   
2023-07-29    0.138276
2023-08-10   -0.061370
2023-08-22   -0.436903
2023-09-03   -0.368658
2023-09-15   -0.770700
Name: values_763_3513, Length: 193, dtype: float32",0,0.0,0.0,25.93002,-80.311714,
398,"date
2015-09-21   -0.146681
2015-10-15    0.425983
2016-04-12    0.450736
2016-07-05    0.188053
2016-09-27   -0.475876
                ...   
2023-07-29    0.238946
2023-08-10    0.108342
2023-08-22   -1.338913
2023-09-03   -0.009757
2023-09-15   -1.272603
Name: values_763_3514, Length: 193, dtype: float32",0,0.0,0.0,25.930025,-80.311676,
399,"date
2015-09-21   -0.960631
2015-10-15   -0.228990
2016-04-12    0.747250
2016-07-05    0.112611
2016-09-27    1.103090
                ...   
2023-07-29   -1.128601
2023-08-10    0.108355
2023-08-22    0.758689
2023-09-03    0.260712
2023-09-15   -0.346648
Name: values_763_3515, Length: 193, dtype: float32",0,0.0,0.0,25.93003,-80.311646,
400,"date
2015-09-21   -0.395572
2015-10-15   -0.001866
2016-04-12    0.387954
2016-07-05   -0.121145
2016-09-27    0.527799
                ...   
2023-07-29   -0.147120
2023-08-10   -0.313497
2023-08-22   -0.561950
2023-09-03    0.019130
2023-09-15   -1.031871
Name: values_763_3516, Length: 193, dtype: float32",0,0.0,0.0,25.930037,-80.31161,
401,"date
2015-09-21    0.175879
2015-10-15    0.094840
2016-04-12   -0.454699
2016-07-05    0.173954
2016-09-27    0.810770
                ...   
2023-07-29   -0.657525
2023-08-10    0.364831
2023-08-22    0.080685
2023-09-03    0.168793
2023-09-15   -1.330881
Name: values_763_3517, Length: 193, dtype: float32",0,0.0,0.0,25.930042,-80.31158,
402,"date
2015-09-21    1.271386
2015-10-15    0.480354
2016-04-12    0.303963
2016-07-05   -0.143531
2016-09-27   -0.168745
                ...   
2023-07-29   -0.621601
2023-08-10    0.278186
2023-08-22   -0.049600
2023-09-03   -0.095905
2023-09-15    0.280388
Name: values_763_3518, Length: 193, dtype: float32",0,0.0,0.0,25.930048,-80.31154,
403,"date
2015-09-21    0.312017
2015-10-15    0.012702
2016-04-12   -0.245561
2016-07-05    0.159672
2016-09-27   -0.038931
                ...   
2023-07-29    0.231379
2023-08-10    0.263295
2023-08-22    0.186302
2023-09-03   -0.007018
2023-09-15   -0.481853
Name: values_763_3519, Length: 193, dtype: float32",0,0.0,0.0,25.930052,-80.31151,
404,"date
2015-09-21    0.152472
2015-10-15    0.086784
2016-04-12   -0.243982
2016-07-05    0.281215
2016-09-27    0.398449
                ...   
2023-07-29    0.549099
2023-08-10   -0.574013
2023-08-22   -0.314502
2023-09-03    0.262992
2023-09-15   -1.107039
Name: values_763_3520, Length: 193, dtype: float32",0,0.0,0.0,25.930058,-80.31148,
405,"date
2015-09-21    0.082434
2015-10-15   -0.053140
2016-04-12   -0.475073
2016-07-05    0.146294
2016-09-27    0.475982
                ...   
2023-07-29    0.375686
2023-08-10    0.291136
2023-08-22   -1.390475
2023-09-03    0.165448
2023-09-15   -0.884242
Name: values_763_3521, Length: 193, dtype: float32",0,0.0,0.0,25.930063,-80.31144,
406,"date
2015-09-21    0.253865
2015-10-15    0.087920
2016-04-12   -0.194702
2016-07-05    0.236834
2016-09-27    0.429108
                ...   
2023-07-29   -1.322354
2023-08-10    0.759417
2023-08-22   -2.243105
2023-09-03    0.428753
2023-09-15    1.223151
Name: values_763_3522, Length: 193, dtype: float32",0,0.0,0.0,25.930069,-80.31141,
407,"date
2015-09-21    0.845425
2015-10-15    0.956593
2016-04-12   -0.200251
2016-07-05    0.141817
2016-09-27    0.280059
                ...   
2023-07-29    0.234241
2023-08-10    0.453505
2023-08-22   -1.606684
2023-09-03    0.688099
2023-09-15   -0.420608
Name: values_763_3523, Length: 193, dtype: float32",0,0.0,0.0,25.930075,-80.31137,
408,"date
2015-09-21    1.041352
2015-10-15    1.092357
2016-04-12   -0.081157
2016-07-05   -0.018540
2016-09-27    0.191956
                ...   
2023-07-29    1.339229
2023-08-10    1.169903
2023-08-22    0.560757
2023-09-03   -0.534817
2023-09-15    0.246175
Name: values_763_3524, Length: 193, dtype: float32",0,0.0,0.0,25.93008,-80.31134,
409,"[array([ 0.6789766 ,  1.3079106 , -0.19702832, -0.2740505 ,  0.044524  ,
        0.16673392, -0.43396795, -0.06437391,  0.28813255, -0.24315444,
        0.36279243, -0.15299106, -0.03953479, -0.21412219, -0.1549855 ,
        0.18361714, -0.09103191,  0.19630575, -0.3318106 ,  0.12999806,
        0.35562545,  0.49695566,  0.7178662 ,  0.45180142, -0.24051458,
        0.23719013, -0.05991143,  0.63491106, -0.09400035,  0.52158093,
        0.65198106,  0.597833  ,  0.01999895,  0.46818626,  0.69690275,
        0.4253766 ,  0.52133864,  0.63812035,  0.15040907,  0.13123357,
        0.25315678,  0.5070747 ,  0.05138874,  0.24447148,  0.52270156,
        0.574599  ,  0.03918105,  0.6417787 ,  0.07257245,  0.05568862,
       -0.38579613, -0.3695141 , -0.4320052 , -1.0145192 , -0.7273468 ,
        0.04919997, -0.0290446 , -0.05697966, -0.13920015, -0.36071822,
       -0.70419335,  0.5389544 , -0.14998621,  0.58266425, -0.29891324,
       -0.17693686,  0.06851326, -0.3546381 ,  0.32706663, -0.05905068,
       -0.12290239,  0.00307584, -0.3904848 , -0.34353927, -0.31870115,
       -0.34971687, -0.00213802, -0.02283943,  0.73004526, -0.04819661,
       -0.31692958, -0.03038953,  0.14589477,  0.31016463,  0.39263684,
       -0.19969463, -0.16316593,  0.04097891, -0.3484054 , -0.02399516,
       -0.13393557,  0.22824515, -0.32333958, -0.14345708,  0.047446  ,
       -0.19336998, -0.10058226, -0.04409255, -0.11344028,  0.18234658,
       -0.3324871 , -0.37418246, -0.36405355,  0.09637111, -0.1716339 ,
        0.34686732, -0.2290822 , -0.3043028 , -0.16352479,  0.259903  ,
        0.26824787, -0.7600887 , -0.3639863 , -1.5570297 ,  0.50282717,
        0.1326254 ,  0.0488891 , -0.70848113,  0.2569136 , -0.18943492,
        0.13052809, -0.00616658,  0.21955702, -0.3772762 , -0.06737223,
       -0.28129876,  0.12884259,  0.19073945, -0.23211873, -0.47565126,
        0.03319662,  0.05324306, -0.40996367,  0.09275597,  0.15072878,
       -0.5190767 , -0.00243759,  0.2846049 ,  0.09359202, -0.6468538 ,
       -0.11778301,  0.3282479 , -0.23406549, -0.28702402, -0.35206276,
        0.2248527 , -0.12453133,  0.35378787, -0.20901413,  0.10654894,
       -0.12002431,  0.36862367,  0.66685534, -0.12110939,  0.27952623,
        0.08697459,  0.13759762,  0.0991658 ,  0.15440384,  0.17722483,
        0.09427887,  0.09132363, -1.8378329 ,  0.20582595, -0.32983047,
       -1.0886569 , -0.1320197 ,  1.0890565 ,  0.9516207 ,  0.3784771 ,
        1.9559461 ,  0.81702113,  0.24890527, -1.6553788 , -1.011566  ,
        0.319238  , -0.9102857 ,  0.48943585,  0.476299  ,  0.28825235,
       -0.6582147 ,  0.21638478, -0.8343188 , -0.58170336, -0.30283332,
        0.21501112,  1.6584651 , -0.24512051, -0.19397366, -0.3784486 ,
       -0.49247313,  0.11479548, -1.2323134 ], dtype=float32)]",2022-08-15 00:00:00,,0.9,25.930086,-80.3113,8.0
410,"[array([ 3.20942640e-01, -7.51736283e-01,  1.06607139e-01, -4.45662975e-01,
        4.40385938e-02,  2.87004113e-01, -9.67673957e-03,  2.20320791e-01,
        3.65400434e-01,  1.35769069e-01,  5.46374142e-01,  1.75375342e-02,
       -1.24974892e-01, -1.53601184e-01, -1.30955532e-01, -5.95044792e-02,
       -2.94424534e-01,  8.21191072e-02, -3.53483021e-01, -3.64905119e-01,
        2.69410700e-01,  3.40748399e-01,  2.13085711e-01,  2.49507606e-01,
       -8.49937052e-02,  1.11651778e-01,  8.17757845e-02,  1.53428674e-01,
       -4.34935093e-04,  3.27070802e-01,  2.42961943e-01,  4.80460346e-01,
        2.71915764e-01,  1.19494140e-01,  4.16629881e-01,  3.11780095e-01,
        3.70549142e-01,  1.13463163e-01,  1.54853582e-01, -8.81301761e-02,
        3.59820902e-01,  3.40907574e-02,  1.79304659e-01,  1.94864050e-01,
        1.49961293e-01,  4.53341007e-02,  1.18590206e-01,  3.10293227e-01,
       -1.41333491e-01, -1.06075272e-01, -5.81270695e-01, -1.43814623e-01,
       -2.45413125e-01, -1.34366721e-01,  2.75662839e-01,  1.63366809e-01,
       -3.08921069e-01, -5.89615226e-01, -1.27302304e-01,  7.85874203e-02,
       -6.27868176e-01,  3.30689222e-01, -2.20970035e-01, -1.80106759e-02,
       -3.15646231e-01, -2.05247402e-01,  1.07921660e-02, -7.93876767e-01,
        1.88177615e-01, -3.29606682e-02, -3.20638895e-01,  1.58132493e-01,
       -1.34168267e-01, -4.87577349e-01, -6.30016446e-01, -8.13178122e-02,
       -3.60840797e-01, -4.98155624e-01,  3.74650024e-02, -1.94502413e-01,
       -1.55522466e-01,  1.03793129e-01, -3.26497793e-01,  1.60767436e-02,
        2.53899574e-01,  2.36670196e-01, -3.23467612e-01,  2.43285745e-01,
       -2.59815723e-01, -1.96435243e-01,  7.44633377e-03,  2.93898582e-01,
       -2.38449425e-01, -2.65550017e-01, -3.09172273e-03,  1.13028526e-01,
       -1.57564133e-01,  1.75324947e-01, -8.86416435e-02,  9.12134051e-02,
        1.77332163e-01, -4.03332174e-01, -1.01036847e-01, -4.49813008e-02,
        5.96204817e-01,  4.50421751e-01, -2.87135929e-01, -2.86059439e-01,
       -2.69544423e-01,  4.76645172e-01,  3.60741287e-01, -3.09301823e-01,
       -2.02524364e-01, -3.07376385e-01,  6.46597147e-02,  1.67173773e-01,
       -4.62228060e-03, -2.41863787e-01,  2.18566120e-01, -4.17886347e-01,
       -1.59463167e-01,  2.86818221e-02,  6.12025440e-01,  9.87271369e-02,
        4.30622160e-01, -5.68681955e-02,  5.65141916e-01,  4.93660808e-01,
        1.98030412e-01, -1.27357364e-01, -2.36358047e-02,  3.52786720e-01,
       -9.93653238e-02,  4.26978409e-01,  7.71185532e-02, -1.40519786e+00,
        1.25781536e-01,  1.31358951e-01,  4.78802919e-02,  1.00418523e-01,
       -3.42037976e-01,  1.26817226e-01, -4.00396138e-01, -4.59738374e-01,
        1.00105381e+00,  1.78076315e+00, -1.12064064e+00,  1.04244494e+00,
        1.10410726e+00, -1.07591414e+00, -1.19994593e+00,  1.56422794e+00,
        1.06316495e+00, -1.74661428e-01,  2.91696906e-01,  7.69824982e-01,
        7.00733066e-02,  6.07336700e-01,  1.83388859e-01,  7.39387870e-01,
       -2.38138080e-01, -1.06429362e+00, -1.79494429e+00,  3.44763488e-01,
        1.61148942e+00, -1.67262882e-01,  1.31413031e+00,  1.16696405e+00,
        7.89674282e-01,  1.23244774e+00,  9.15241241e-01,  5.14810085e-01,
        8.71908784e-01, -1.44868112e+00, -1.55373096e+00,  4.41953242e-01,
       -1.22719657e+00,  7.83147931e-01,  9.90360200e-01,  6.34956598e-01,
       -1.04117286e+00, -1.39981484e+00, -8.94789398e-01, -1.17893517e+00,
       -2.07239771e+00, -8.59712601e-01,  9.68983829e-01,  4.44066465e-01,
        1.24067068e-01, -4.36614752e-01,  5.40175438e-02, -1.68428326e+00,
       -1.51261497e+00], dtype=float32)]",2021-10-19 00:00:00,,0.9,25.930092,-80.31127,31.0
411,"[array([ 0.37764406,  0.03870875,  0.947051  , -0.04550087, -0.38600755,
        1.5283281 , -0.75907874,  0.38805786,  0.8282506 ,  0.54504997,
       -0.56983817,  0.81869674,  0.5618925 ,  0.775842  , -0.9903796 ,
       -1.4773502 ,  0.5391346 ,  0.04411459,  0.7374041 ,  0.40268856,
        0.47054604, -0.09620917,  0.30672342,  0.06422281,  0.6745878 ,
        0.6426616 , -0.05955869,  0.09706473, -0.17510936,  0.3098982 ,
        0.02232522, -0.0625264 ,  0.6926747 ,  0.3927061 , -0.9999602 ,
       -1.2034891 , -0.7377178 ,  1.5211711 , -0.78205466, -0.92926794,
       -1.2181536 , -0.7160506 , -0.41187304,  0.6039052 , -0.28941622,
       -0.68968046, -0.7801794 ,  0.5909958 ,  0.01113204,  0.90842366,
        0.36551294, -1.3748705 , -0.27453586, -0.041392  ,  1.1345273 ,
        0.04467931, -0.87478197, -1.2304735 ,  0.09395456, -0.16272548,
        0.748313  ,  0.56050646, -0.01474591, -0.36494347, -0.87540466,
       -0.15764955, -0.43351582, -0.56088114, -0.44607434, -0.33768174,
       -1.7539679 ,  1.1143881 , -1.1404495 ,  0.12667036,  0.04282296,
        0.7756955 ,  0.75593626,  0.6647668 ,  0.655539  ,  1.1896079 ,
       -0.32886064,  0.7943901 , -1.151361  ,  0.7726751 ,  1.4269478 ,
        0.81695944, -0.8054594 ,  0.5067768 ,  0.18282616, -0.5343952 ,
        0.01886278,  0.20597784, -0.18126658, -0.09010011, -0.0377064 ,
        0.33825314, -0.15753007,  0.06698364, -0.42030787,  0.07515168,
        0.44519126, -0.68030196, -0.02495885,  0.59147   ,  0.9704805 ,
        1.0818073 , -1.1942613 , -0.13148428, -0.88740236,  0.4805951 ,
        0.0491043 , -0.3142667 , -0.92630225, -0.26112592, -0.93046296,
        1.1935842 , -0.80843484, -0.76266617, -0.6905171 , -0.46414578,
       -0.51801306, -0.24396262,  0.29412678, -0.23600581,  0.2711829 ,
       -0.23620087,  0.47920996, -0.35334215,  0.19959424, -0.5157051 ,
        0.11957346, -0.9068589 ,  0.7135775 , -0.24550009, -0.1523082 ,
        0.4791261 ,  0.7300379 , -0.5770587 ,  0.5264133 , -1.8607492 ,
       -0.6923664 ,  0.03067422, -0.7369251 , -0.77961105, -1.2668109 ,
        1.5104777 , -1.2270434 ,  1.0425282 ,  0.87406355, -0.8158099 ,
       -0.27534646,  0.4096545 ,  0.34484416, -0.00916208,  0.3904742 ,
        0.7998441 , -0.55885684,  0.8153825 ,  0.32341313,  0.80280495,
        0.79548436, -0.82295555, -0.1940747 ,  0.04909762,  0.74818814,
       -0.6522214 ,  0.82009554,  0.6673493 , -0.14816377,  0.7046294 ,
       -0.22612384, -0.16687214,  0.47196934, -1.0988445 , -0.089854  ,
        0.22413558, -1.1009859 ,  2.044558  ,  0.46568787, -0.18771535,
       -0.19314396,  0.6428958 ,  0.7461722 , -0.00234151, -0.89230263,
        0.27633613,  0.25974315,  0.22363871, -0.85058165, -0.30787802,
        1.1772451 , -0.48879805, -0.76978445], dtype=float32)]",2021-08-20 00:00:00,,0.9,25.930098,-80.31123,17.0
412,"[array([ 1.47023439e-01,  2.54285097e-01,  9.67962146e-02, -1.59663141e-01,
       -1.69757903e-02,  2.97991633e-01,  8.61242861e-02,  2.53114611e-01,
        3.74795139e-01, -1.29505366e-01,  3.34355593e-01,  1.22787207e-01,
        9.57887396e-02, -2.70144641e-02, -1.53131142e-01,  2.55508237e-02,
       -3.97198737e-01, -1.29759073e-01, -4.30211246e-01, -2.97462225e-01,
        1.62838012e-01,  4.64676052e-01,  1.03918001e-01,  2.68418550e-01,
       -3.31345648e-01,  1.00111961e-03,  2.17509151e-01,  1.65161371e-01,
       -1.08459391e-01,  2.75321901e-01, -9.95292664e-02,  1.54883772e-01,
       -2.61288583e-02, -4.55827445e-01, -9.89688933e-02, -6.29390776e-02,
        2.28434280e-01, -2.31187463e-01, -2.54514217e-01, -3.76497060e-01,
        1.55842468e-01, -2.07559183e-01, -1.27171099e-01,  1.30700588e-01,
        9.76544619e-02, -5.71539402e-02,  3.29281092e-02,  3.76581222e-01,
       -1.19733088e-01, -7.77599812e-02, -4.00759518e-01, -2.84060717e-01,
       -3.42191398e-01, -9.48228464e-02,  1.24350131e-01,  1.22956187e-01,
       -2.76403457e-01, -6.01395786e-01, -4.46694136e-01, -2.74614394e-02,
       -6.61771417e-01,  1.89760685e-01, -5.43476105e-01,  1.43982172e-02,
       -1.76623300e-01, -4.20325369e-01, -1.03554159e-01, -7.31834650e-01,
        7.62569159e-02, -4.47921306e-02, -3.57958674e-01,  3.47220004e-01,
       -1.23140454e-01, -3.96295965e-01, -5.06645262e-01,  6.71138987e-04,
       -2.17167735e-01, -5.31711340e-01,  2.80337423e-01, -1.64399743e-02,
        4.59954441e-02,  4.65832949e-02, -3.88587117e-01,  9.35810506e-02,
        4.62479293e-01,  2.43160248e-01,  2.14549303e-02,  9.21297669e-02,
       -1.76059276e-01, -1.89565629e-01, -4.54836339e-02,  2.30476394e-01,
       -3.73287201e-01, -3.07339013e-01, -2.44874284e-01, -1.87562108e-01,
       -1.16847560e-01,  1.00158244e-01, -1.95795119e-01,  3.27156186e-02,
        2.11009026e-01, -2.73036540e-01, -1.50945902e-01,  1.73360899e-01,
       -6.49705529e-02,  5.55608630e-01,  8.54235440e-02, -4.43268895e-01,
       -2.94354409e-01,  5.40603936e-01,  3.35921735e-01, -2.13591009e-01,
       -2.52855837e-01, -2.90719748e-01, -1.92197263e-02,  1.94443405e-01,
        5.62639832e-02, -2.89265752e-01,  6.75794780e-02, -4.71950769e-01,
       -2.46902108e-02, -5.92326894e-02,  4.25414383e-01, -9.70360637e-03,
        3.00154567e-01, -2.34729826e-01,  6.35290861e-01,  6.41338348e-01,
        2.30148986e-01, -3.13635707e-01,  4.88620624e-02,  3.42281878e-01,
       -5.34933805e-02,  5.49318731e-01,  4.67047356e-02,  1.61758769e+00,
       -4.16587591e-02,  4.84085679e-02,  1.42219216e-01, -1.66157508e+00,
       -1.12582755e+00,  8.50210190e-02, -9.58227932e-01, -1.26907563e+00,
       -1.82248461e+00,  9.86042917e-01, -1.51536083e+00,  9.16773558e-01,
        7.94987440e-01, -1.68973112e+00, -3.24239194e-01,  7.99838781e-01,
        5.59476197e-01, -1.49991900e-01,  5.04731417e-01,  1.01985526e+00,
       -3.71717215e-01,  3.88302147e-01,  4.61226940e-01,  6.09749734e-01,
        7.69052267e-01, -7.88679302e-01, -1.15031624e+00,  5.39705217e-01,
       -3.09444249e-01, -6.28887236e-01,  1.98998773e+00,  9.11804974e-01,
       -1.39039814e-01,  1.77705133e+00, -1.89466953e-01,  5.45442104e-03,
        6.89355493e-01, -1.83644342e+00, -1.49788094e+00,  1.15971744e-01,
        7.59708524e-01,  3.09434748e+00,  8.21403921e-01,  2.66270876e-01,
        1.07680690e+00,  1.80871382e-01,  1.21163845e-01, -9.54209268e-01,
        1.05156171e+00, -3.29931736e-01,  1.34012640e-01,  7.10765719e-01,
        1.04496729e+00,  1.07834554e+00,  1.70422077e-01, -1.45623887e+00,
       -1.55542779e+00], dtype=float32)]",2021-08-20 00:00:00,,0.9,25.930103,-80.3112,36.0
413,"[array([ 1.33529782e-01,  2.18839228e-01,  2.16371238e-01, -3.22712064e-02,
        7.49519914e-02,  3.86560261e-01,  1.37393102e-01,  3.23339254e-01,
        3.97884369e-01, -1.49894267e-01,  4.40934241e-01,  1.29096627e-01,
        1.94956496e-01,  4.27158177e-02, -1.37788862e-01,  1.54805005e-01,
       -2.40686893e-01,  7.41895437e-02, -1.80090904e-01, -1.64651155e-01,
        1.36960149e-02,  5.17844796e-01,  1.96042135e-01,  4.63726163e-01,
       -2.33913928e-01,  1.19055629e-01,  2.25346804e-01,  2.62629747e-01,
       -6.68997392e-02,  4.07363683e-01,  4.17797565e-02,  2.76663750e-01,
        1.42159238e-01, -3.24347705e-01, -5.05399406e-02,  1.18796960e-01,
        3.16528827e-01,  5.41592240e-02, -5.99090457e-02, -1.90416634e-01,
        1.63812891e-01, -5.37896454e-02, -9.00175571e-02,  1.73651353e-01,
        2.15796649e-01,  2.50726461e-01,  8.52989852e-02,  2.13960737e-01,
       -6.02046475e-02,  1.98534042e-01, -2.37377778e-01, -2.52817601e-01,
       -2.64695287e-01,  3.10411900e-02,  1.03784859e-01,  2.31490850e-01,
       -2.25630805e-01, -3.98894489e-01, -3.20741564e-01,  6.91509023e-02,
       -5.89318335e-01,  2.42501408e-01, -5.03211439e-01,  5.78592420e-02,
       -9.46821421e-02, -3.55691046e-01, -9.21665728e-02, -5.38959503e-01,
        8.36281180e-02,  7.76896775e-02, -1.41537428e-01,  3.37375343e-01,
       -9.95088816e-02, -1.90186560e-01, -3.92095506e-01, -1.57767460e-01,
       -3.61807466e-01, -2.60195255e-01,  2.30544880e-01,  9.08417106e-02,
       -4.21048105e-02,  1.94051862e-03, -2.24174142e-01,  1.98994279e-01,
        8.85945261e-01,  1.89485073e-01, -2.69725323e-02,  1.40443444e-01,
       -7.80010223e-02, -1.83196515e-01, -3.09015065e-03,  3.47826809e-01,
       -2.84353733e-01, -3.03683877e-01, -1.47430137e-01, -5.68329096e-02,
       -1.35547034e-02,  1.50467500e-01, -1.95589364e-01,  6.89479113e-02,
       -1.22941375e-01, -4.02392626e-01, -1.92108870e-01,  1.02509595e-01,
        9.45057869e-02,  3.45777571e-01, -7.69788027e-02, -5.35697043e-01,
       -2.96305001e-01,  5.28584003e-01,  3.49736810e-01, -2.35894531e-01,
       -3.72786462e-01, -3.96586776e-01,  4.30118740e-02,  2.16413856e-01,
        1.61051154e-01, -5.37637413e-01, -1.98057890e-02, -3.44888002e-01,
       -1.21915698e-01, -7.51331374e-02,  2.82734275e-01, -3.84206176e-02,
        1.62393600e-01, -2.01517522e-01,  3.56536418e-01,  6.52273178e-01,
        1.64752364e-01, -4.94268417e-01,  4.52572107e-03,  1.08512744e-01,
       -2.29046881e-01,  2.68086970e-01, -3.33661586e-02,  4.92016733e-01,
       -1.20517492e-01, -3.02353680e-01, -1.61234736e-01, -3.56522828e-01,
        3.16749573e-01,  3.41924310e-01, -3.78451943e-01, -8.22569132e-01,
       -9.83116210e-01,  1.45066112e-01, -7.38335192e-01,  1.29342592e+00,
        1.21517336e+00,  3.05768102e-01, -1.84936807e-01,  1.06459415e+00,
        6.06190205e-01,  6.33736104e-02,  5.99470377e-01,  6.70276046e-01,
       -2.06144989e-01,  4.53039110e-01,  2.80036122e-01,  7.63744116e-01,
        7.16087937e-01, -6.38093293e-01, -1.05117261e+00,  3.56984496e-01,
       -2.78088957e-01, -2.47861117e-01, -7.52716780e-01,  1.01552081e+00,
        3.15919280e-01, -1.01097941e-01, -1.43818760e+00,  6.30223274e-01,
       -1.24195147e+00, -1.70917463e+00, -1.18012738e+00,  3.62150252e-01,
        9.09673572e-01,  2.96058464e+00,  8.73515904e-01,  7.78726459e-01,
       -1.23441970e+00,  1.60722339e+00, -7.67250001e-01, -3.09835970e-01,
       -1.59261560e+00, -2.62489319e-01, -2.59517282e-01,  7.52994418e-03,
        1.38125896e-01, -8.48461747e-01, -7.21601486e-01,  8.75827372e-02,
       -1.44697738e+00], dtype=float32)]",2022-08-03 00:00:00,,0.9,25.930109,-80.311165,9.0
